course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
1254172,Responsive PHP Registration Form: From Scratch,https://www.udemy.com/responsive-php-registration-form/,True,95,5738,9,35,All Levels,4 hours,2017-06-28T23:35:31Z,Web Development,545110,2017-06-28,23:35:31Z,2017,6,28,Responsive PHP Registration Form Scratch
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/a-frame-webvr/,True,40,6648,16,22,Beginner Level,1.5 hours,2017-05-24T05:25:53Z,Web Development,265920,2017-05-24,05:25:53Z,2017,5,24,AFrame WebVR Programming Tutorial Series Virtual Reality
1240522,Learn Bootstrap And Make Responsive Websites,https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/,True,25,1605,10,32,All Levels,3.5 hours,2017-06-11T19:03:19Z,Web Development,40125,2017-06-11,19:03:19Z,2017,6,11,Learn Bootstrap Responsive Websites
903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,True,20,4848,33,17,Beginner Level,1.5 hours,2016-08-02T21:33:39Z,Web Development,96960,2016-08-02,21:33:39Z,2016,8,2,HTML Web Development Crash Course
53256,Bootstrap Basics: Program Responsive Websites,https://www.udemy.com/code-responsive-website-twitter-bootstrap/,True,75,4743,393,28,All Levels,3 hours,2013-08-09T13:02:39Z,Web Development,355725,2013-08-09,13:02:39Z,2013,8,9,Bootstrap Basics Program Responsive Websites
1030440,Projects with JSON and APIs,https://www.udemy.com/projects-with-json-and-apis/,True,20,1520,34,23,All Levels,2 hours,2017-02-18T18:11:07Z,Web Development,30400,2017-02-18,18:11:07Z,2017,2,18,Projects JSON APIs
947498,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,True,50,3601,28,22,Beginner Level,2 hours,2016-09-03T05:21:37Z,Web Development,180050,2016-09-03,05:21:37Z,2016,9,3,Web Design HTML CSS Create Website Scratch
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",https://www.udemy.com/create-sign-up-system-using-jquery-ajax-and-php/,True,200,4033,40,25,All Levels,3 hours,2016-02-15T00:41:18Z,Web Development,806600,2016-02-15,00:41:18Z,2016,2,15,Create Complete Sign System PHP jQuery Ajax
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,https://www.udemy.com/adobe-flash-for-beginners-build-flash-website-from-scratch/,True,200,17071,17,15,All Levels,1.5 hours,2014-03-01T08:48:55Z,Web Development,3414200,2014-03-01,08:48:55Z,2014,3,1,Adobe Flash Beginners  Build Flash Website Scratch
881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,True,80,13708,92,62,All Levels,9 hours,2016-06-23T23:38:02Z,Web Development,1096640,2016-06-23,23:38:02Z,2016,6,23,Learn Complete WordPress Building Professional Sites
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,https://www.udemy.com/master-google-chrome-developer-tools/,True,125,430,54,39,All Levels,2.5 hours,2017-04-04T21:05:51Z,Web Development,53750,2017-04-04,21:05:51Z,2017,4,4,Devtools 2017 Beginner Expert w Chrome Developer Tools
767656,Bootstrap Essential Training - Create Your Very Own Website,https://www.udemy.com/ultimate-bootstrap-basics-course-with-2-projects/,True,20,2643,34,83,All Levels,9 hours,2016-02-19T18:17:05Z,Web Development,52860,2016-02-19,18:17:05Z,2016,2,19,Bootstrap Essential Training  Create Website
671960,Angular 2 Jump Start With Typescript,https://www.udemy.com/angular-2-jump-start-with-typescript/,True,20,1731,90,74,All Levels,4 hours,2015-12-08T14:37:37Z,Web Development,34620,2015-12-08,14:37:37Z,2015,12,8,Angular 2 Jump Start Typescript
686764,Learn Plugin Development in WordPress By Building  Projects,https://www.udemy.com/learn-plugin-development-in-wordpress-by-building-projects/,True,60,1313,121,62,All Levels,11 hours,2016-01-11T18:19:15Z,Web Development,78780,2016-01-11,18:19:15Z,2016,1,11,Learn Plugin Development WordPress Building Projects
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",https://www.udemy.com/buildastartup/,True,30,775,245,82,All Levels,8 hours,2016-06-03T00:16:34Z,Web Development,23250,2016-06-03,00:16:34Z,2016,6,3,Build Startup Coding Design Develop  Ship
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,https://www.udemy.com/become-a-professional-html-and-css-web-developer/,True,20,2243,27,97,All Levels,7 hours,2016-05-01T18:46:29Z,Web Development,44860,2016-05-01,18:46:29Z,2016,5,1,Web Developers Guide Learn HTML  CSS Fundamentals
690788,Learn PHP Programming for Absolute Beginners - Lite,https://www.udemy.com/learn-php-programming-for-absolute-beginners-lite/,True,20,2749,62,7,All Levels,41 mins,2015-12-15T20:46:34Z,Web Development,54980,2015-12-15,20:46:34Z,2015,12,15,Learn PHP Programming Absolute Beginners  Lite
854756,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,True,55,2012,15,59,All Levels,3.5 hours,2017-03-17T00:11:02Z,Web Development,110660,2017-03-17,00:11:02Z,2017,3,17,Learn Drupal 8  Live Project
1023668,Supreme NodeJS Course - For Beginners,https://www.udemy.com/supreme-node-js-course/,True,200,1080,37,76,All Levels,3.5 hours,2016-11-29T19:03:48Z,Web Development,216000,2016-11-29,19:03:48Z,2016,11,29,Supreme NodeJS Course  Beginners
482404,CSS3 for beginners,https://www.udemy.com/css-learn-css-from-scratch/,True,195,3831,15,25,Beginner Level,1.5 hours,2015-04-23T17:43:44Z,Web Development,747045,2015-04-23,17:43:44Z,2015,4,23,CSS3 beginners
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,True,75,2071,57,14,Beginner Level,1.5 hours,2015-10-01T17:14:38Z,Web Development,155325,2015-10-01,17:14:38Z,2015,10,1,Javascript beginners
753940,Become a Bootstrap Expert: Build 20 Layouts!,https://www.udemy.com/become-a-bootstrap-expert-build-20-layouts/,True,35,2755,57,179,All Levels,17.5 hours,2016-02-08T00:54:34Z,Web Development,96425,2016-02-08,00:54:34Z,2016,2,8,Bootstrap Expert Build 20 Layouts
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,True,50,1216,36,28,All Levels,3 hours,2016-06-15T22:08:40Z,Web Development,60800,2016-06-15,22:08:40Z,2016,6,15,PHP  Learn upload files Amazon S3 use CloudFront
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,True,20,2314,77,25,All Levels,2 hours,2016-04-21T02:06:22Z,Web Development,46280,2016-04-21,02:06:22Z,2016,4,21,PHP MySQL Learn PHP MySQL Project
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,https://www.udemy.com/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/,False,0,8770,261,13,Beginner Level,32 mins,2015-09-20T23:05:59Z,Web Development,0,2015-09-20,23:05:59Z,2015,9,20,Set SelfHosted Wordpress Website 30 Minutes
270808,Projects in Django and Python,https://www.udemy.com/projects-in-django-and-python/,True,60,1764,53,28,All Levels,6.5 hours,2014-10-21T07:58:07Z,Web Development,105840,2014-10-21,07:58:07Z,2014,10,21,Projects Django Python
106156,"Create, Update and Manage Your Own Website Using Drupal 7",https://www.udemy.com/getting-to-know-drupal/,True,120,2837,68,49,All Levels,7 hours,2013-10-16T21:22:35Z,Web Development,340440,2013-10-16,21:22:35Z,2013,10,16,Create Update Manage Website Drupal 7
589342,Learn HTML - The programming language to build a webpage!,https://www.udemy.com/takethefirststep/,True,25,1655,39,19,Beginner Level,1 hour,2016-01-17T18:25:23Z,Web Development,41375,2016-01-17,18:25:23Z,2016,1,17,Learn HTML  programming language build webpage
37684,Learn To Program JavaScript (in ten easy steps),https://www.udemy.com/learn-to-program-javascript-in-ten-easy-steps/,True,75,2721,96,44,Beginner Level,5.5 hours,2013-05-20T09:36:54Z,Web Development,204075,2013-05-20,09:36:54Z,2013,5,20,Learn Program JavaScript in easy steps
964118,Bootstrap :basics for beginners,https://www.udemy.com/bootstrap-basics-for-beginners/,True,40,1152,20,14,All Levels,1 hour,2016-09-21T14:49:10Z,Web Development,46080,2016-09-21,14:49:10Z,2016,9,21,Bootstrap basics beginners
212374,Introduction to CSS Development,https://www.udemy.com/refactoru-intro-to-css/,False,0,15493,415,25,Beginner Level,2 hours,2014-08-18T23:33:20Z,Web Development,0,2014-08-18,23:33:20Z,2014,8,18,Introduction CSS Development
970252,PHP :basics for beginners,https://www.udemy.com/php-basics-for-beginners-new/,True,45,1562,4,12,All Levels,1.5 hours,2016-09-28T15:29:17Z,Web Development,70290,2016-09-28,15:29:17Z,2016,9,28,PHP basics beginners
465870,Beginning Oracle WebLogic for Administrators,https://www.udemy.com/learn-oracle-weblogic-12c-essentials/,False,0,9786,989,7,Beginner Level,42 mins,2015-04-15T18:28:50Z,Web Development,0,2015-04-15,18:28:50Z,2015,4,15,Beginning Oracle WebLogic Administrators
442504,Build an HTML5 and CSS3 Website in 35 Minutes,https://www.udemy.com/build-an-html5-and-css3-website-in-35-minutes/,True,20,1904,25,17,Beginner Level,42 mins,2015-03-10T21:52:42Z,Web Development,38080,2015-03-10,21:52:42Z,2015,3,10,Build HTML5 CSS3 Website 35 Minutes
1121650,Angular 2 Routing: Up And Running,https://www.udemy.com/angular-2-routing-up-and-running/,False,0,3357,84,13,Intermediate Level,37 mins,2017-02-21T23:34:56Z,Web Development,0,2017-02-21,23:34:56Z,2017,2,21,Angular 2 Routing Running
737758,Advanced Prezi: Make Amazing Presentations ,https://www.udemy.com/prezi-advanced/,True,30,2200,25,12,All Levels,1 hour,2016-01-24T20:47:28Z,Web Development,66000,2016-01-24,20:47:28Z,2016,1,24,Advanced Prezi Amazing Presentations
72262,1 hour jQuery,https://www.udemy.com/1-hour-jquery/,True,100,5456,133,25,Beginner Level,1 hour,2013-08-03T14:20:52Z,Web Development,545600,2013-08-03,14:20:52Z,2013,8,3,1 hour jQuery
443746,The WpFASTER WordPress Speed Optimization Master Course,https://www.udemy.com/make-your-wordpress-sites-fastest-in-world/,True,175,2134,215,55,All Levels,7 hours,2015-04-13T20:49:19Z,Web Development,373450,2015-04-13,20:49:19Z,2015,4,13,WpFASTER WordPress Speed Optimization Master Course
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,https://www.udemy.com/build-your-own-website-with-wordpress-a-step-by-step-guide/,True,95,4675,15,56,All Levels,6 hours,2015-03-05T01:18:27Z,Web Development,444125,2015-03-05,01:18:27Z,2015,3,5,Build Website WordPress StepbyStep Guide
645714,Build Apps with ReactJS: The Complete Course,https://www.udemy.com/build-apps-with-reactjs-the-complete-course/,True,40,1433,145,34,All Levels,5.5 hours,2015-10-22T21:07:29Z,Web Development,57320,2015-10-22,21:07:29Z,2015,10,22,Build Apps ReactJS Complete Course
929260,Learn SASS: from beginner to expert,https://www.udemy.com/learn-sass-from-beginner-to-expert/,True,20,1734,9,13,Beginner Level,1 hour,2016-09-14T17:34:55Z,Web Development,34680,2016-09-14,17:34:55Z,2016,9,14,Learn SASS beginner expert
683394,The complete HTML5 course,https://www.udemy.com/learn-html-by-building-websites/,True,20,3461,11,23,Beginner Level,1.5 hours,2015-12-02T18:47:34Z,Web Development,69220,2015-12-02,18:47:34Z,2015,12,2,complete HTML5 course
311916,Create a Responsive Website with Bootstrap 3,https://www.udemy.com/create-a-responsive-website-with-bootstrap-3/,True,50,4076,39,22,Intermediate Level,3 hours,2014-10-28T02:25:42Z,Web Development,203800,2014-10-28,02:25:42Z,2014,10,28,Create Responsive Website Bootstrap 3
1009166,Lerning PHP by building website,https://www.udemy.com/lerning-php-by-building-website/,True,185,567,63,34,All Levels,8 hours,2016-11-17T16:20:05Z,Web Development,104895,2016-11-17,16:20:05Z,2016,11,17,Lerning PHP building website
947116,Learn PHP Object Oriented Features with Simple Examples,https://www.udemy.com/learn-php-object-oriented-features-with-simple-examples/,True,20,1723,28,7,All Levels,1 hour,2016-10-05T13:47:13Z,Web Development,34460,2016-10-05,13:47:13Z,2016,10,5,Learn PHP Object Oriented Features Simple Examples
835712,Crash Course - Learn to Create a PHP MVC Framework,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,True,50,1282,117,12,All Levels,1 hour,2016-05-01T18:04:29Z,Web Development,64100,2016-05-01,18:04:29Z,2016,5,1,Crash Course  Learn Create PHP MVC Framework
954036,JSON :basics for beginners,https://www.udemy.com/learn-json/,True,45,2052,18,8,All Levels,33 mins,2016-09-09T16:42:59Z,Web Development,92340,2016-09-09,16:42:59Z,2016,9,9,JSON basics beginners
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,https://www.udemy.com/csscasts-css-libraries-plugins-tips-tricks-for-developers/,True,200,1874,40,224,All Levels,44.5 hours,2016-03-16T21:09:10Z,Web Development,374800,2016-03-16,21:09:10Z,2016,3,16,CSSCasts CSS libraries Plugins Tips  Tricks Developers
797040,Complete Guide to Front-End Web Development and Design,https://www.udemy.com/complete-guide-to-front-end-web-development-and-design/,True,200,1119,111,204,Beginner Level,16.5 hours,2016-05-23T17:32:24Z,Web Development,223800,2016-05-23,17:32:24Z,2016,5,23,Complete Guide FrontEnd Web Development Design
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",https://www.udemy.com/learn-laravel-by-doing/,True,100,1023,131,44,All Levels,5 hours,2016-03-22T17:14:41Z,Web Development,102300,2016-03-22,17:14:41Z,2016,3,22,Build Ajax Web Apps Laravel 52 Bootstrap jQuery
8324,Javascript for Beginners,https://www.udemy.com/beginning-javascript/,True,20,3697,195,48,All Levels,3 hours,2011-07-09T05:43:31Z,Web Development,73940,2011-07-09,05:43:31Z,2011,7,9,Javascript Beginners
756914,MongooseJS Essentials - Learn MongoDB for Node.js,https://www.udemy.com/mongoosejs-essentials/,False,0,21682,1106,8,Beginner Level,44 mins,2016-03-12T16:04:28Z,Web Development,0,2016-03-12,16:04:28Z,2016,3,12,MongooseJS Essentials  Learn MongoDB Nodejs
405840,Regular Expressions for Beginners - Universal,https://www.udemy.com/regular-expressions-for-beginners-universal/,True,100,1975,141,36,All Levels,3 hours,2017-01-20T00:54:56Z,Web Development,197500,2017-01-20,00:54:56Z,2017,1,20,Regular Expressions Beginners  Universal
899534,Learn Redis from Scratch,https://www.udemy.com/learn-redis-from-scratch/,True,40,553,84,31,Intermediate Level,3 hours,2016-07-13T16:39:02Z,Web Development,22120,2016-07-13,16:39:02Z,2016,7,13,Learn Redis Scratch
570848,WordPress Plugin Development -> Deep dive discovery!,https://www.udemy.com/wordpress-plugin/,True,40,2650,19,39,All Levels,2 hours,2015-11-05T22:16:20Z,Web Development,106000,2015-11-05,22:16:20Z,2015,11,5,WordPress Plugin Development  Deep dive discovery
714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,True,20,2964,8,9,Beginner Level,1.5 hours,2016-01-07T17:31:41Z,Web Development,59280,2016-01-07,17:31:41Z,2016,1,7,Learn Ajax jquery PHP
791610,Create a business website with WordPress,https://www.udemy.com/create-a-business-website-with-wordpress/,True,50,1624,31,38,All Levels,4 hours,2016-03-14T22:22:28Z,Web Development,81200,2016-03-14,22:22:28Z,2016,3,14,Create business website WordPress
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,https://www.udemy.com/desktopserver/,True,65,1640,22,29,Beginner Level,2 hours,2015-11-01T22:03:29Z,Web Development,106600,2015-11-01,22:03:29Z,2015,11,1,DesktopServer  Install WordPress Locally  Work Anywhere
856530,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,True,35,1627,38,7,All Levels,35 mins,2016-05-23T17:05:27Z,Web Development,56945,2016-05-23,17:05:27Z,2016,5,23,Understand PHP Arrays HTTP Request Better Way
530092,Mastering CSS,https://www.udemy.com/mastering-css/,True,95,1815,249,42,Expert Level,5 hours,2015-06-17T21:54:47Z,Web Development,172425,2015-06-17,21:54:47Z,2015,6,17,Mastering CSS
1211160,The Complete Wordpress Theme Development Guide,https://www.udemy.com/the-complete-wordpress-theme-development-guide/,True,25,1011,2,19,Beginner Level,2 hours,2017-05-19T05:52:32Z,Web Development,25275,2017-05-19,05:52:32Z,2017,5,19,Complete Wordpress Theme Development Guide
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,https://www.udemy.com/complete-hmtl5-course/,True,95,2430,15,36,All Levels,2 hours,2016-10-13T21:24:51Z,Web Development,230850,2016-10-13,21:24:51Z,2016,10,13,Complete HMTL5 Course  Beginner Advanced
504316,Learn Jquery from Scratch 2-Hour Training ,https://www.udemy.com/jquery_complete/,True,20,5318,56,13,Beginner Level,1.5 hours,2015-07-16T00:40:57Z,Web Development,106360,2015-07-16,00:40:57Z,2015,7,16,Learn Jquery Scratch 2Hour Training
389018,How to Create a Wordpress Website from Scratch - No Coding,https://www.udemy.com/how-to-create-a-wordpress-website-from-scratch-no-coding/,True,20,7018,28,38,All Levels,3 hours,2015-07-30T18:16:29Z,Web Development,140360,2015-07-30,18:16:29Z,2015,7,30,Create Wordpress Website Scratch  Coding
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/,True,75,1634,52,21,All Levels,2.5 hours,2016-09-13T16:14:43Z,Web Development,122550,2016-09-13,16:14:43Z,2016,9,13,Learn PHP CodeIgniter Framework AJAX Bootstrap
739090,The Complete Guide to JavaScript Development,https://www.udemy.com/the-complete-javascript-development-course/,True,110,3590,36,104,All Levels,14 hours,2016-01-25T04:46:37Z,Web Development,394900,2016-01-25,04:46:37Z,2016,1,25,Complete Guide JavaScript Development
